Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Azerbaijan,AZE,2020-01-26,0
Azerbaijan,AZE,2020-01-27,0
Azerbaijan,AZE,2020-01-28,0
Azerbaijan,AZE,2020-01-29,0
Azerbaijan,AZE,2020-01-30,0
Azerbaijan,AZE,2020-01-31,0
Azerbaijan,AZE,2020-02-01,0
Azerbaijan,AZE,2020-02-02,0
Azerbaijan,AZE,2020-02-03,0
Azerbaijan,AZE,2020-02-04,0
Azerbaijan,AZE,2020-02-05,0
Azerbaijan,AZE,2020-02-06,0
Azerbaijan,AZE,2020-02-07,0
Azerbaijan,AZE,2020-02-08,0
Azerbaijan,AZE,2020-02-09,0
Azerbaijan,AZE,2020-02-10,0
Azerbaijan,AZE,2020-02-11,0
Azerbaijan,AZE,2020-02-12,0
Azerbaijan,AZE,2020-02-13,0
Azerbaijan,AZE,2020-02-14,0
Azerbaijan,AZE,2020-02-15,0
Azerbaijan,AZE,2020-02-16,0
Azerbaijan,AZE,2020-02-17,0
Azerbaijan,AZE,2020-02-18,0
Azerbaijan,AZE,2020-02-19,0
Azerbaijan,AZE,2020-02-20,0
Azerbaijan,AZE,2020-02-21,0
Azerbaijan,AZE,2020-02-22,0
Azerbaijan,AZE,2020-02-23,0
Azerbaijan,AZE,2020-02-24,0
Azerbaijan,AZE,2020-02-25,0
Azerbaijan,AZE,2020-02-26,0
Azerbaijan,AZE,2020-02-27,0
Azerbaijan,AZE,2020-02-28,0
Azerbaijan,AZE,2020-02-29,1
Azerbaijan,AZE,2020-03-01,1
Azerbaijan,AZE,2020-03-02,3
Azerbaijan,AZE,2020-03-06,6
Azerbaijan,AZE,2020-03-07,9
Azerbaijan,AZE,2020-03-11,11
Azerbaijan,AZE,2020-03-12,13
Azerbaijan,AZE,2020-03-13,13
Azerbaijan,AZE,2020-03-15,19
Azerbaijan,AZE,2020-03-16,19
Azerbaijan,AZE,2020-03-17,19
Azerbaijan,AZE,2020-03-18,28
Azerbaijan,AZE,2020-03-19,34
Azerbaijan,AZE,2020-03-20,44
Azerbaijan,AZE,2020-03-21,44
Azerbaijan,AZE,2020-03-22,53
Azerbaijan,AZE,2020-03-23,65
Azerbaijan,AZE,2020-03-24,72
Azerbaijan,AZE,2020-03-25,87
Azerbaijan,AZE,2020-03-26,93
Azerbaijan,AZE,2020-03-27,122
Azerbaijan,AZE,2020-03-28,165
Azerbaijan,AZE,2020-03-29,182
Azerbaijan,AZE,2020-03-30,209
Azerbaijan,AZE,2020-03-31,273
Azerbaijan,AZE,2020-04-01,298
Azerbaijan,AZE,2020-04-02,359
Azerbaijan,AZE,2020-04-03,400
Azerbaijan,AZE,2020-04-04,443
Bahamas,BHS,2020-03-16,1
Bahamas,BHS,2020-03-17,1
Bahamas,BHS,2020-03-20,3
Bahamas,BHS,2020-03-21,4
Bahamas,BHS,2020-03-22,4
Bahamas,BHS,2020-03-23,4
Bahamas,BHS,2020-03-24,4
Bahamas,BHS,2020-03-25,4
Bahamas,BHS,2020-03-26,5
Bahamas,BHS,2020-03-27,9
Bahamas,BHS,2020-03-28,9
Bahamas,BHS,2020-03-29,11
Bahamas,BHS,2020-03-30,14
Bahamas,BHS,2020-03-31,14
Bahamas,BHS,2020-04-01,15
Bahamas,BHS,2020-04-02,21
Bahamas,BHS,2020-04-03,24
Bahamas,BHS,2020-04-04,24
Bahrain,BHR,2019-12-31,0
Bahrain,BHR,2020-01-01,0
Bahrain,BHR,2020-01-02,0
Bahrain,BHR,2020-01-03,0
Bahrain,BHR,2020-01-04,0
Bahrain,BHR,2020-01-05,0
Bahrain,BHR,2020-01-06,0
Bahrain,BHR,2020-01-07,0
Bahrain,BHR,2020-01-08,0
Bahrain,BHR,2020-01-09,0
Bahrain,BHR,2020-01-10,0
Bahrain,BHR,2020-01-11,0
Bahrain,BHR,2020-01-12,0
Bahrain,BHR,2020-01-13,0
Bahrain,BHR,2020-01-14,0
Bahrain,BHR,2020-01-15,0
Bahrain,BHR,2020-01-16,0
Bahrain,BHR,2020-01-17,0
Bahrain,BHR,2020-01-18,0
Bahrain,BHR,2020-01-19,0
Bahrain,BHR,2020-01-20,0
Bahrain,BHR,2020-01-21,0
Bahrain,BHR,2020-01-22,0
Bahrain,BHR,2020-01-23,0
Bahrain,BHR,2020-01-24,0
Bahrain,BHR,2020-01-25,0
Bahrain,BHR,2020-01-26,0
Bahrain,BHR,2020-01-27,0
Bahrain,BHR,2020-01-28,0
Bahrain,BHR,2020-01-29,0
Bahrain,BHR,2020-01-30,0
Bahrain,BHR,2020-01-31,0
Bahrain,BHR,2020-02-01,0
Bahrain,BHR,2020-02-02,0
Bahrain,BHR,2020-02-03,0
Bahrain,BHR,2020-02-04,0
Bahrain,BHR,2020-02-05,0
Bahrain,BHR,2020-02-06,0
Bahrain,BHR,2020-02-07,0
Bahrain,BHR,2020-02-08,0
Bahrain,BHR,2020-02-09,0
Bahrain,BHR,2020-02-10,0
Bahrain,BHR,2020-02-11,0
Bahrain,BHR,2020-02-12,0
Bahrain,BHR,2020-02-13,0
Bahrain,BHR,2020-02-14,0
Bahrain,BHR,2020-02-15,0
Bahrain,BHR,2020-02-16,0
Bahrain,BHR,2020-02-17,0
Bahrain,BHR,2020-02-18,0
Bahrain,BHR,2020-02-19,0
Bahrain,BHR,2020-02-20,0
Bahrain,BHR,2020-02-21,0
Bahrain,BHR,2020-02-22,0
Bahrain,BHR,2020-02-23,0
Bahrain,BHR,2020-02-24,1
Bahrain,BHR,2020-02-25,2
Bahrain,BHR,2020-02-26,23
Bahrain,BHR,2020-02-27,33
Bahrain,BHR,2020-02-28,33
Bahrain,BHR,2020-02-29,38
Bahrain,BHR,2020-03-01,41
Bahrain,BHR,2020-03-02,47
Bahrain,BHR,2020-03-04,49
Bahrain,BHR,2020-03-05,52
Bahrain,BHR,2020-03-06,52
Bahrain,BHR,2020-03-07,56
Bahrain,BHR,2020-03-08,63
Bahrain,BHR,2020-03-09,79
Bahrain,BHR,2020-03-10,109
Bahrain,BHR,2020-03-11,110
Bahrain,BHR,2020-03-12,162
Bahrain,BHR,2020-03-13,162
Bahrain,BHR,2020-03-14,210
Bahrain,BHR,2020-03-15,211
Bahrain,BHR,2020-03-16,214
Bahrain,BHR,2020-03-17,221
Bahrain,BHR,2020-03-18,237
Bahrain,BHR,2020-03-19,256
Bahrain,BHR,2020-03-20,269
Bahrain,BHR,2020-03-21,285
Bahrain,BHR,2020-03-22,306
Bahrain,BHR,2020-03-23,334
Bahrain,BHR,2020-03-24,339
Bahrain,BHR,2020-03-25,390
Bahrain,BHR,2020-03-26,419
Bahrain,BHR,2020-03-27,458
Bahrain,BHR,2020-03-28,466
Bahrain,BHR,2020-03-29,473
Bahrain,BHR,2020-03-30,500
Bahrain,BHR,2020-03-31,515
Bahrain,BHR,2020-04-01,567
Bahrain,BHR,2020-04-02,569
Bahrain,BHR,2020-04-03,643
Bahrain,BHR,2020-04-04,643
Bangladesh,BGD,2020-03-09,3
Bangladesh,BGD,2020-03-15,3
Bangladesh,BGD,2020-03-17,5
Bangladesh,BGD,2020-03-18,8
Bangladesh,BGD,2020-03-19,10
Bangladesh,BGD,2020-03-20,10
Bangladesh,BGD,2020-03-21,17
Bangladesh,BGD,2020-03-22,24
Bangladesh,BGD,2020-03-23,27
Bangladesh,BGD,2020-03-24,33
Bangladesh,BGD,2020-03-25,39
Bangladesh,BGD,2020-03-26,39
Bangladesh,BGD,2020-03-27,48
Bangladesh,BGD,2020-03-28,48
Bangladesh,BGD,2020-03-29,48
Bangladesh,BGD,2020-03-30,49
Bangladesh,BGD,2020-03-31,49
Bangladesh,BGD,2020-04-01,51
Bangladesh,BGD,2020-04-02,54
Bangladesh,BGD,2020-04-03,56
Bangladesh,BGD,2020-04-04,61
Barbados,BRB,2020-03-18,1
Barbados,BRB,2020-03-19,1
Barbados,BRB,2020-03-20,2
Barbados,BRB,2020-03-21,6
Barbados,BRB,2020-03-22,14
Barbados,BRB,2020-03-23,17
Barbados,BRB,2020-03-24,17
Barbados,BRB,2020-03-25,18
Barbados,BRB,2020-03-26,18
Barbados,BRB,2020-03-27,24
Barbados,BRB,2020-03-28,24
Barbados,BRB,2020-03-29,26
Barbados,BRB,2020-03-30,33
Barbados,BRB,2020-03-31,34
Barbados,BRB,2020-04-01,34
Barbados,BRB,2020-04-02,45
Barbados,BRB,2020-04-03,45
Barbados,BRB,2020-04-04,45
Belarus,BLR,2019-12-31,0
Belarus,BLR,2020-01-01,0
Belarus,BLR,2020-01-02,0
Belarus,BLR,2020-01-03,0
Belarus,BLR,2020-01-04,0
Belarus,BLR,2020-01-05,0
Belarus,BLR,2020-01-06,0
Belarus,BLR,2020-01-07,0
Belarus,BLR,2020-01-08,0
Belarus,BLR,2020-01-09,0
Belarus,BLR,2020-01-10,0
Belarus,BLR,2020-01-11,0
Belarus,BLR,2020-01-12,0
Belarus,BLR,2020-01-13,0
Belarus,BLR,2020-01-14,0
Belarus,BLR,2020-01-15,0
Belarus,BLR,2020-01-16,0
Belarus,BLR,2020-01-17,0
Belarus,BLR,2020-01-18,0
Belarus,BLR,2020-01-19,0
Belarus,BLR,2020-01-20,0
Belarus,BLR,2020-01-21,0
Belarus,BLR,2020-01-22,0
Belarus,BLR,2020-01-23,0
Belarus,BLR,2020-01-24,0
Belarus,BLR,2020-01-25,0
Belarus,BLR,2020-01-26,0
Belarus,BLR,2020-01-27,0
Belarus,BLR,2020-01-28,0
Belarus,BLR,2020-01-29,0
Belarus,BLR,2020-01-30,0
Belarus,BLR,2020-01-31,0
Belarus,BLR,2020-02-01,0
Belarus,BLR,2020-02-02,0
Belarus,BLR,2020-02-03,0
Belarus,BLR,2020-02-04,0
Belarus,BLR,2020-02-05,0
Belarus,BLR,2020-02-06,0
Belarus,BLR,2020-02-07,0
Belarus,BLR,2020-02-08,0
Belarus,BLR,2020-02-09,0
Belarus,BLR,2020-02-10,0
Belarus,BLR,2020-02-11,0
Belarus,BLR,2020-02-12,0
Belarus,BLR,2020-02-13,0
Belarus,BLR,2020-02-14,0
Belarus,BLR,2020-02-15,0
Belarus,BLR,2020-02-16,0
Belarus,BLR,2020-02-17,0
Belarus,BLR,2020-02-18,0
Belarus,BLR,2020-02-19,0
Belarus,BLR,2020-02-20,0
Belarus,BLR,2020-02-21,0
Belarus,BLR,2020-02-22,0
Belarus,BLR,2020-02-23,0
Belarus,BLR,2020-02-24,0
Belarus,BLR,2020-02-25,0
Belarus,BLR,2020-02-26,0
Belarus,BLR,2020-02-27,0
Belarus,BLR,2020-02-28,1
Belarus,BLR,2020-02-29,1
Belarus,BLR,2020-03-01,1
Belarus,BLR,2020-03-02,1
Belarus,BLR,2020-03-04,4
Belarus,BLR,2020-03-05,6
Belarus,BLR,2020-03-11,9
Belarus,BLR,2020-03-12,12
Belarus,BLR,2020-03-13,21
Belarus,BLR,2020-03-16,27
Belarus,BLR,2020-03-17,36
Belarus,BLR,2020-03-18,36
Belarus,BLR,2020-03-19,46
Belarus,BLR,2020-03-20,57
Belarus,BLR,2020-03-21,57
Belarus,BLR,2020-03-22,76
Belarus,BLR,2020-03-23,76
Belarus,BLR,2020-03-24,81
Belarus,BLR,2020-03-25,81
Belarus,BLR,2020-03-26,86
Belarus,BLR,2020-03-27,86
Belarus,BLR,2020-03-28,94
Belarus,BLR,2020-03-29,94
Belarus,BLR,2020-03-30,94
Belarus,BLR,2020-03-31,105
Belarus,BLR,2020-04-01,152
Belarus,BLR,2020-04-02,152
Belarus,BLR,2020-04-03,254
Belarus,BLR,2020-04-04,351
Belgium,BEL,2019-12-31,0
Belgium,BEL,2020-01-01,0
Belgium,BEL,2020-01-02,0
Belgium,BEL,2020-01-03,0
Belgium,BEL,2020-01-04,0
Belgium,BEL,2020-01-05,0
Belgium,BEL,2020-01-06,0
Belgium,BEL,2020-01-07,0
Belgium,BEL,2020-01-08,0
Belgium,BEL,2020-01-09,0
Belgium,BEL,2020-01-10,0
Belgium,BEL,2020-01-11,0
Belgium,BEL,2020-01-12,0
Belgium,BEL,2020-01-13,0
Belgium,BEL,2020-01-14,0
Belgium,BEL,2020-01-15,0
Belgium,BEL,2020-01-16,0
Belgium,BEL,2020-01-17,0
Belgium,BEL,2020-01-18,0
Belgium,BEL,2020-01-19,0
Belgium,BEL,2020-01-20,0
Belgium,BEL,2020-01-21,0
Belgium,BEL,2020-01-22,0
Belgium,BEL,2020-01-23,0
Belgium,BEL,2020-01-24,0
Belgium,BEL,2020-01-25,0
Belgium,BEL,2020-01-26,0
Belgium,BEL,2020-01-27,0
Belgium,BEL,2020-01-28,0
Belgium,BEL,2020-01-29,0
Belgium,BEL,2020-01-30,0
Belgium,BEL,2020-01-31,0
Belgium,BEL,2020-02-01,0
Belgium,BEL,2020-02-02,0
Belgium,BEL,2020-02-03,0
Belgium,BEL,2020-02-04,1
Belgium,BEL,2020-02-05,1
Belgium,BEL,2020-02-06,1
Belgium,BEL,2020-02-07,1
Belgium,BEL,2020-02-08,1
Belgium,BEL,2020-02-09,1
Belgium,BEL,2020-02-10,1
Belgium,BEL,2020-02-11,1
Belgium,BEL,2020-02-12,1
Belgium,BEL,2020-02-13,1
Belgium,BEL,2020-02-14,1
Belgium,BEL,2020-02-15,1
Belgium,BEL,2020-02-16,1
Belgium,BEL,2020-02-17,1
Belgium,BEL,2020-02-18,1
Belgium,BEL,2020-02-19,1
Belgium,BEL,2020-02-20,1
Belgium,BEL,2020-02-21,1
Belgium,BEL,2020-02-22,1
Belgium,BEL,2020-02-23,1
Belgium,BEL,2020-02-24,1
Belgium,BEL,2020-02-25,1
Belgium,BEL,2020-02-26,1
Belgium,BEL,2020-02-27,1
Belgium,BEL,2020-02-28,1
Belgium,BEL,2020-02-29,1
Belgium,BEL,2020-03-01,1
Belgium,BEL,2020-03-02,2
Belgium,BEL,2020-03-03,8
Belgium,BEL,2020-03-04,13
Belgium,BEL,2020-03-05,23
Belgium,BEL,2020-03-06,50
Belgium,BEL,2020-03-07,109
Belgium,BEL,2020-03-08,169
Belgium,BEL,2020-03-09,200
Belgium,BEL,2020-03-10,239
Belgium,BEL,2020-03-11,267
Belgium,BEL,2020-03-12,314
Belgium,BEL,2020-03-13,399
Belgium,BEL,2020-03-14,559
Belgium,BEL,2020-03-15,689
Belgium,BEL,2020-03-16,886
Belgium,BEL,2020-03-17,1085
Belgium,BEL,2020-03-18,1243
Belgium,BEL,2020-03-19,1486
Belgium,BEL,2020-03-20,1795
Belgium,BEL,2020-03-21,2257
Belgium,BEL,2020-03-22,2815
Belgium,BEL,2020-03-23,3401
Belgium,BEL,2020-03-24,3743
Belgium,BEL,2020-03-25,4269
Belgium,BEL,2020-03-26,4937
Belgium,BEL,2020-03-27,6235
Belgium,BEL,2020-03-28,7284
Belgium,BEL,2020-03-29,9134
Belgium,BEL,2020-03-30,10836
Belgium,BEL,2020-03-31,11899
Belgium,BEL,2020-04-01,12775
Belgium,BEL,2020-04-02,13964
Belgium,BEL,2020-04-03,15348
Belgium,BEL,2020-04-04,16770
Belize,BLZ,2020-03-24,1
Belize,BLZ,2020-03-25,1
Belize,BLZ,2020-03-26,2
Belize,BLZ,2020-03-27,2
Belize,BLZ,2020-03-28,2
Belize,BLZ,2020-03-29,2
Belize,BLZ,2020-03-30,2
Belize,BLZ,2020-03-31,3
Belize,BLZ,2020-04-01,3
Belize,BLZ,2020-04-02,3
Belize,BLZ,2020-04-03,3
Belize,BLZ,2020-04-04,4
Benin,BEN,2020-03-17,1
Benin,BEN,2020-03-18,1
Benin,BEN,2020-03-19,1
Benin,BEN,2020-03-20,2
Benin,BEN,2020-03-21,2
Benin,BEN,2020-03-22,2
Benin,BEN,2020-03-23,2
Benin,BEN,2020-03-24,5
Benin,BEN,2020-03-25,5
Benin,BEN,2020-03-26,5
Benin,BEN,2020-03-27,6
Benin,BEN,2020-03-28,6
Benin,BEN,2020-03-29,6
Benin,BEN,2020-03-30,6
Benin,BEN,2020-03-31,6
Benin,BEN,2020-04-01,8
Benin,BEN,2020-04-02,13
Benin,BEN,2020-04-03,13
Benin,BEN,2020-04-04,16
Bermuda,BMU,2020-03-20,2
Bermuda,BMU,2020-03-21,2
Bermuda,BMU,2020-03-22,2
Bermuda,BMU,2020-03-23,6
Bermuda,BMU,2020-03-24,6
Bermuda,BMU,2020-03-25,6
Bermuda,BMU,2020-03-26,6
Bermuda,BMU,2020-03-27,15
Bermuda,BMU,2020-03-28,17
Bermuda,BMU,2020-03-29,22
Bermuda,BMU,2020-03-30,22
Bermuda,BMU,2020-03-31,27
Bermuda,BMU,2020-04-01,32
Bermuda,BMU,2020-04-02,32
Bermuda,BMU,2020-04-03,35
Bermuda,BMU,2020-04-04,35
Bhutan,BTN,2020-03-06,1
Bhutan,BTN,2020-03-13,1
Bhutan,BTN,2020-03-15,1
Bhutan,BTN,2020-03-17,1
Bhutan,BTN,2020-03-18,1
Bhutan,BTN,2020-03-19,1
Bhutan,BTN,2020-03-20,1
Bhutan,BTN,2020-03-21,2
Bhutan,BTN,2020-03-22,2
Bhutan,BTN,2020-03-23,2
Bhutan,BTN,2020-03-24,2
Bhutan,BTN,2020-03-25,2
Bhutan,BTN,2020-03-26,3
Bhutan,BTN,2020-03-27,3
Bhutan,BTN,2020-03-28,3
Bhutan,BTN,2020-03-29,4
Bhutan,BTN,2020-03-30,4
Bhutan,BTN,2020-03-31,4
Bhutan,BTN,2020-04-01,4
Bhutan,BTN,2020-04-02,5
Bhutan,BTN,2020-04-03,5
Bhutan,BTN,2020-04-04,5
Bolivia,BOL,2020-03-12,2
Bolivia,BOL,2020-03-13,3
Bolivia,BOL,2020-03-14,10
Bolivia,BOL,2020-03-15,10
Bolivia,BOL,2020-03-17,11
Bolivia,BOL,2020-03-18,12
Bolivia,BOL,2020-03-19,12
Bolivia,BOL,2020-03-20,15
Bolivia,BOL,2020-03-21,19
Bolivia,BOL,2020-03-22,20
Bolivia,BOL,2020-03-23,27
Bolivia,BOL,2020-03-24,28
Bolivia,BOL,2020-03-25,32
Bolivia,BOL,2020-03-26,39
Bolivia,BOL,2020-03-27,61
Bolivia,BOL,2020-03-28,74
Bolivia,BOL,2020-03-29,81
Bolivia,BOL,2020-03-30,96
Bolivia,BOL,2020-03-31,107
Bolivia,BOL,2020-04-01,115
Bolivia,BOL,2020-04-02,123
Bolivia,BOL,2020-04-03,132
Bolivia,BOL,2020-04-04,139
Bonaire Sint Eustatius and Saba,BES,2020-04-02,2
Bonaire Sint Eustatius and Saba,BES,2020-04-03,2
Bonaire Sint Eustatius and Saba,BES,2020-04-04,2
Bosnia and Herzegovina,BIH,2020-03-06,2
Bosnia and Herzegovina,BIH,2020-03-12,3
Bosnia and Herzegovina,BIH,2020-03-13,3
Bosnia and Herzegovina,BIH,2020-03-16,18
Bosnia and Herzegovina,BIH,2020-03-17,21
Bosnia and Herzegovina,BIH,2020-03-18,21
Bosnia and Herzegovina,BIH,2020-03-19,36
Bosnia and Herzegovina,BIH,2020-03-20,44
Bosnia and Herzegovina,BIH,2020-03-21,44
Bosnia and Herzegovina,BIH,2020-03-22,92
Bosnia and Herzegovina,BIH,2020-03-23,125
Bosnia and Herzegovina,BIH,2020-03-24,129
Bosnia and Herzegovina,BIH,2020-03-25,162
Bosnia and Herzegovina,BIH,2020-03-26,181
Bosnia and Herzegovina,BIH,2020-03-27,181
Bosnia and Herzegovina,BIH,2020-03-28,229
Bosnia and Herzegovina,BIH,2020-03-29,257
Bosnia and Herzegovina,BIH,2020-03-30,323
Bosnia and Herzegovina,BIH,2020-03-31,353
Bosnia and Herzegovina,BIH,2020-04-01,413
Bosnia and Herzegovina,BIH,2020-04-02,464
Bosnia and Herzegovina,BIH,2020-04-03,532
Bosnia and Herzegovina,BIH,2020-04-04,586
Botswana,BWA,2020-04-01,3
Botswana,BWA,2020-04-02,4
Botswana,BWA,2020-04-03,4
Botswana,BWA,2020-04-04,4
Brazil,BRA,2019-12-31,0
Brazil,BRA,2020-01-01,0
Brazil,BRA,2020-01-02,0
Brazil,BRA,2020-01-03,0
Brazil,BRA,2020-01-04,0
Brazil,BRA,2020-01-05,0
Brazil,BRA,2020-01-06,0
Brazil,BRA,2020-01-07,0
Brazil,BRA,2020-01-08,0
Brazil,BRA,2020-01-09,0
Brazil,BRA,2020-01-10,0
Brazil,BRA,2020-01-11,0
Brazil,BRA,2020-01-12,0
Brazil,BRA,2020-01-13,0
Brazil,BRA,2020-01-14,0
Brazil,BRA,2020-01-15,0
Brazil,BRA,2020-01-16,0
Brazil,BRA,2020-01-17,0
Brazil,BRA,2020-01-18,0
Brazil,BRA,2020-01-19,0
Brazil,BRA,2020-01-20,0
Brazil,BRA,2020-01-21,0
Brazil,BRA,2020-01-22,0
Brazil,BRA,2020-01-23,0
Brazil,BRA,2020-01-24,0
Brazil,BRA,2020-01-25,0
Brazil,BRA,2020-01-26,0
Brazil,BRA,2020-01-27,0
Brazil,BRA,2020-01-28,0
Brazil,BRA,2020-01-29,0
Brazil,BRA,2020-01-30,0
Brazil,BRA,2020-01-31,0
Brazil,BRA,2020-02-01,0
Brazil,BRA,2020-02-02,0
Brazil,BRA,2020-02-03,0
Brazil,BRA,2020-02-04,0
Brazil,BRA,2020-02-05,0
Brazil,BRA,2020-02-06,0
Brazil,BRA,2020-02-07,0
Brazil,BRA,2020-02-08,0
Brazil,BRA,2020-02-09,0
Brazil,BRA,2020-02-10,0
Brazil,BRA,2020-02-11,0
Brazil,BRA,2020-02-12,0
Brazil,BRA,2020-02-13,0
Brazil,BRA,2020-02-14,0
Brazil,BRA,2020-02-15,0
Brazil,BRA,2020-02-16,0
Brazil,BRA,2020-02-17,0
Brazil,BRA,2020-02-18,0
Brazil,BRA,2020-02-19,0
Brazil,BRA,2020-02-20,0
Brazil,BRA,2020-02-21,0
Brazil,BRA,2020-02-22,0
Brazil,BRA,2020-02-23,0
Brazil,BRA,2020-02-24,0
Brazil,BRA,2020-02-25,0
Brazil,BRA,2020-02-26,1
Brazil,BRA,2020-02-27,1
Brazil,BRA,2020-02-28,1
Brazil,BRA,2020-02-29,1
Brazil,BRA,2020-03-01,2
Brazil,BRA,2020-03-02,2
Brazil,BRA,2020-03-05,3
Brazil,BRA,2020-03-06,8
Brazil,BRA,2020-03-07,13
Brazil,BRA,2020-03-08,13
Brazil,BRA,2020-03-09,25
Brazil,BRA,2020-03-11,34
Brazil,BRA,2020-03-12,52
Brazil,BRA,2020-03-13,77
Brazil,BRA,2020-03-14,98
Brazil,BRA,2020-03-15,121
Brazil,BRA,2020-03-16,200
Brazil,BRA,2020-03-17,234
Brazil,BRA,2020-03-18,291
Brazil,BRA,2020-03-19,428
Brazil,BRA,2020-03-20,621
Brazil,BRA,2020-03-21,904
Brazil,BRA,2020-03-22,1128
Brazil,BRA,2020-03-23,1546
Brazil,BRA,2020-03-24,1891
Brazil,BRA,2020-03-25,2201
Brazil,BRA,2020-03-26,2433
Brazil,BRA,2020-03-27,2915
Brazil,BRA,2020-03-28,3417
Brazil,BRA,2020-03-29,3904
Brazil,BRA,2020-03-30,4256
Brazil,BRA,2020-03-31,4579
Brazil,BRA,2020-04-01,5717
Brazil,BRA,2020-04-02,6836
Brazil,BRA,2020-04-03,7910
Brazil,BRA,2020-04-04,9056
British Virgin Islands,VGB,2020-03-27,2
British Virgin Islands,VGB,2020-03-28,2
British Virgin Islands,VGB,2020-03-29,2
British Virgin Islands,VGB,2020-03-30,2
British Virgin Islands,VGB,2020-03-31,3
British Virgin Islands,VGB,2020-04-01,3
British Virgin Islands,VGB,2020-04-02,3
British Virgin Islands,VGB,2020-04-03,3
British Virgin Islands,VGB,2020-04-04,3
Brunei,BRN,2020-03-10,1
Brunei,BRN,2020-03-12,11
Brunei,BRN,2020-03-13,25
Brunei,BRN,2020-03-14,37
Brunei,BRN,2020-03-15,40
Brunei,BRN,2020-03-16,50
Brunei,BRN,2020-03-17,54
Brunei,BRN,2020-03-18,56
Brunei,BRN,2020-03-19,68
Brunei,BRN,2020-03-20,73
Brunei,BRN,2020-03-21,78
Brunei,BRN,2020-03-22,83
Brunei,BRN,2020-03-23,88
Brunei,BRN,2020-03-24,91
Brunei,BRN,2020-03-25,104
Brunei,BRN,2020-03-26,107
Brunei,BRN,2020-03-27,114
Brunei,BRN,2020-03-28,115
Brunei,BRN,2020-03-29,120
Brunei,BRN,2020-03-30,126
Brunei,BRN,2020-03-31,127
Brunei,BRN,2020-04-01,129
Brunei,BRN,2020-04-02,131
Brunei,BRN,2020-04-03,133
Brunei,BRN,2020-04-04,133
Bulgaria,BGR,2020-03-08,2
Bulgaria,BGR,2020-03-09,4
Bulgaria,BGR,2020-03-12,7
Bulgaria,BGR,2020-03-13,23
Bulgaria,BGR,2020-03-14,31
Bulgaria,BGR,2020-03-15,41
Bulgaria,BGR,2020-03-16,51
Bulgaria,BGR,2020-03-17,62
Bulgaria,BGR,2020-03-18,81
Bulgaria,BGR,2020-03-19,92
Bulgaria,BGR,2020-03-20,105
Bulgaria,BGR,2020-03-21,127
Bulgaria,BGR,2020-03-22,163
Bulgaria,BGR,2020-03-23,185
Bulgaria,BGR,2020-03-24,201
Bulgaria,BGR,2020-03-25,220
Bulgaria,BGR,2020-03-26,242
Bulgaria,BGR,2020-03-27,264
Bulgaria,BGR,2020-03-28,293
Bulgaria,BGR,2020-03-29,331
Bulgaria,BGR,2020-03-30,346
Bulgaria,BGR,2020-03-31,359
Bulgaria,BGR,2020-04-01,399
Bulgaria,BGR,2020-04-02,422
Bulgaria,BGR,2020-04-03,457
Bulgaria,BGR,2020-04-04,485
Burkina Faso,BFA,2020-03-11,2
Burkina Faso,BFA,2020-03-12,2
Burkina Faso,BFA,2020-03-15,3
Burkina Faso,BFA,2020-03-16,3
Burkina Faso,BFA,2020-03-17,20
Burkina Faso,BFA,2020-03-18,20
Burkina Faso,BFA,2020-03-19,26
Burkina Faso,BFA,2020-03-20,33
Burkina Faso,BFA,2020-03-21,40
Burkina Faso,BFA,2020-03-22,64
Burkina Faso,BFA,2020-03-23,64
Burkina Faso,BFA,2020-03-24,75
Burkina Faso,BFA,2020-03-25,99
Burkina Faso,BFA,2020-03-26,114
Burkina Faso,BFA,2020-03-27,146
Burkina Faso,BFA,2020-03-28,146
Burkina Faso,BFA,2020-03-29,180
Burkina Faso,BFA,2020-03-30,180
Burkina Faso,BFA,2020-03-31,222
Burkina Faso,BFA,2020-04-01,246
Burkina Faso,BFA,2020-04-02,261
Burkina Faso,BFA,2020-04-03,288
Burkina Faso,BFA,2020-04-04,288
Burundi,BDI,2020-04-01,2
Burundi,BDI,2020-04-02,2
Burundi,BDI,2020-04-03,3
Burundi,BDI,2020-04-04,3
Cambodia,KHM,2019-12-31,0
Cambodia,KHM,2020-01-01,0
Cambodia,KHM,2020-01-02,0
Cambodia,KHM,2020-01-03,0
Cambodia,KHM,2020-01-04,0
Cambodia,KHM,2020-01-05,0
Cambodia,KHM,2020-01-06,0
Cambodia,KHM,2020-01-07,0
Cambodia,KHM,2020-01-08,0
Cambodia,KHM,2020-01-09,0
Cambodia,KHM,2020-01-10,0
Cambodia,KHM,2020-01-11,0
Cambodia,KHM,2020-01-12,0
Cambodia,KHM,2020-01-13,0
Cambodia,KHM,2020-01-14,0
Cambodia,KHM,2020-01-15,0
Cambodia,KHM,2020-01-16,0
Cambodia,KHM,2020-01-17,0
Cambodia,KHM,2020-01-18,0
Cambodia,KHM,2020-01-19,0
Cambodia,KHM,2020-01-20,0
Cambodia,KHM,2020-01-21,0
Cambodia,KHM,2020-01-22,0
Cambodia,KHM,2020-01-23,0
Cambodia,KHM,2020-01-24,0
Cambodia,KHM,2020-01-25,0
Cambodia,KHM,2020-01-26,0
Cambodia,KHM,2020-01-27,0
Cambodia,KHM,2020-01-28,1
